Nombre_Empresa,Id_Empleo,Ciudad,Categoria,Sueldo,Publicado,Vencimiento,Descripcion,Nombre_cargo,Enlace
LUÁ S.R.L.,685778,"Santa Cruz de la Sierra, Bolivia",Marketing y Ventas ,No Declarado ,11 Diciembre 2018,10 Enero 2019,nuestro cliente una empresa comercial requiere contratar un profesional para ocupar el cargo deejecutivo de ventasbase santa cruzfunciones principales ejecutar la gestion de ventas gestionar y ampliar la cartera de clientes elaborar y presentar reportes semanales de las actividades realizadasrequisitos profesional en ing comercial o ramas afines experiencia minima de 1 ano en cargos similareslas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Ejecutivo(a) de Ventas - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/685778/Ejecutivo(a)-de-Ventas---Santa-Cruz.html?searchId=1546400657&page=1
Azzorti S.R.L.,684892,"Santa Cruz de la Sierra, Bolivia","Informática,Ingeniería ",No Declarado ,11 Diciembre 2018,10 Enero 2019,azzorti srl importante empresa internacional de venta directa por catalogo requiere para su equipo de facturacion un supervisor de facturacionsede santa cruz requisitos formacion en ingenieria de sistemas informatica yo ramas afines experiencia laboral de 3 a 5 anos en el cargo o puestos similares experiencia liderando procesos de facturacion en empresas de venta directa yo consumo masivo  manejo de excel a nivel avanzado y manejo de base de datos conocimiento de normas tributarias  proposito del cargoes responsable de organizar coordinar dirigir y supervisar los procesos de facturacion para que estos se desarrollen eficientemente en tiempo y forma garantizando el cumplimiento del calendario operacional de la compania las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Supervisor(a) de Facturación - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/684892/Supervisor(a)-de-Facturación---Santa-Cruz.html?searchId=1546400657&page=1
TOTALPEC S.R.L.,686359,"Santa Cruz de la Sierra, Bolivia",Administración y Oficina ,No Declarado ,11 Diciembre 2018,10 Enero 2019,totalpec srl requiere incorporar a su equipo de trabajo unadministrador sucursal san ignacio de velascomisionque los recursos humanos materiales y financieros de la sucursal sean manejados eficaz y correctamente y que todas las personas que nos contacten tengan una experiencia agradable y reciban las mejores de las atencionesrequisitos profesional en el area administrativa y financiera experiencia minima de 1 ano en cargos similares excelente calidad de trabajo colaboracion trabajo en equipo y orientacion al cliente disponibilidad inmediata   las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Administrador(a) - San Ignacio de Velasco,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/686359/Administrador(a)---San-Ignacio-de-Velasco.html?searchId=1546400657&page=1
Grupo Venado,692955,"Oruro, Bolivia",Otros ,No Declarado ,10 Diciembre 2018,09 Enero 2019,industrias venado sa empresa lider a nivel nacional desea incorporar a su equipo de trabajo a un reponedorregional oruro requisitos bachiller en humanidades o tecnico superior en ramas financieras  experiencia laboral minima de un ano como reponedor en empresas de productos de consumo  manejo de microsoft office a nivel intermedio conocimiento de las zonas comerciales de la ciudad de oruro conocimientos generales en manejo de inventarios disponibilidad inmediata y de tiempo completo ofrecemos todos los beneficos de ley crecimiento personal y profesional estabilidad laboral las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Reponedor(a) - Oruro,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692955/Reponedor(a)---Oruro.html?searchId=1546400657&page=1
CBN,692311,"La Paz, Bolivia",Ingeniería ,No Declarado ,10 Diciembre 2018,09 Enero 2019,cerveceria boliviana nacional busca en la paz talentos profesionales egresados y estudiantes de ultimos semestres para alimentar su base de postulantes a pasantias en el area industrial programa de pasantias para el area industrialbase la paz requisitos formacion en ingenieria industrial ingenieria quimica ingenieria mecanica y afines egresados recientemente o estudiantes de ultimo ano academico ingles intermedio conocimientos intermedios de excel buscamos jovenes dispuestos a aprender y trabajar en un ambiente competitivo capaces de tomar decisiones y comprometerse con una cultura desafiante si estas interesado postulate enviando tu curriculum vitae por trabajopolisbo,Programa de Pasantías para el Área Industrial - La Paz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692311/Programa-de-Pasantías-para-el-Área-Industrial---La-Paz.html?searchId=1546400657&page=1
PRH Bolivia,686669,"Santa Cruz de la Sierra, Bolivia",Marketing y Ventas ,No Declarado ,10 Diciembre 2018,09 Enero 2019,una importante empresa lider en servicios integrales para eventos sociales empresariales e institucionales requiere personal de alto nivel que quieran formar parte de su equipo de trabajo en la ciudad de santa cruz en el siguiente cargo asesor comercial  objetivo del cargoasesorar a los clientes promover y ejecutar las ventas de los productos de las empresa y gestionar ventas a fin de lograr las metas del area de comercial requisitos para el cargoformacion academica lic en ing comercial marketing y publicidad o ramas afines experiencia y conocimiento experiencia en manejo de cartera de clientes y ampliacion de la misma experiencia minima de 3 anos como vendedor en empresas de servicios de catering planificar y efectuar las visitas a los clientes de la zona geografica asignada para el asesoramiento contactar a los clientes potenciales tanto en sector empresarial a fin de ofrecer nuestros servicios y asegurar las ventas garantizando el crecimiento del volumen de ventas y la ampliacion de cartera de clientes asi mismo fidelizar la cartera de clientes competencias personales orientacion atencion al cliente orientacion a resultados etica compromiso comunicacion ofrecemos oportunidades de desarrollo profesional y personal sueldo fijo y variable  las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Asesor(a) Comercial - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/686669/Asesor(a)-Comercial----Santa-Cruz.html?searchId=1546400657&page=1
Empresa Comercial Industrial,692946,"Santa Cruz de la Sierra, Bolivia",Marketing y Ventas ,No Declarado ,10 Diciembre 2018,09 Enero 2019,empresa lider en produccion y comercializacion de productos de consumo masivo te invita a formar parte de su equipo de trabajobuscamos talentos de primer nivelejecutivo de ventas  masivos canal institucionalsede santa cruzrequisitos del puesto profesional en ingenieria comercial administracion de empresas marketing o carreras afines conocimientos en estrategias de ventas y atencion al cliente del canal institucional experiencia en ventas de productos de consumo masivo en el canal institucional manejo de sistema tr4  experiencia de 1 ano en cargos de similar responsabilidadprincipales funciones ejecucion de ventas y cobranzas segun presupuesto asignado y politicas de la empresa administracion y control de la cartera de clientes cumplimiento de las rutas diarias establecidas en el canal institucional cumplimiento de ventas vs presupuestocompetencias orientacion al cliente pasion por nuestras marcas responsabilidad acatamiento a valoresofrecemos remuneracion competitiva acorde a las responsabilidades oportunidades de desarrollo profesional trabajo dinamico y con desafios constantes sueldo fijo mas comisioneslas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Ejecutivo(a) de Ventas - Masivos (Canal Institucional) - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692946/Ejecutivo(a)-de-Ventas---Masivos-(Canal-Institucional)---Santa-Cruz.html?searchId=1546400657&page=1
Empresa Comercial Industrial,692940,"Santa Cruz de la Sierra, Bolivia",Marketing y Ventas ,No Declarado ,10 Diciembre 2018,09 Enero 2019,empresa lider en produccion y comercializacion de productos de consumo masivo te invita a formar parte de su equipo de trabajobuscamos talentos de primer nivel supervisor de ventas  masivos canal minoristasede santa cruz requisitos del puesto profesional en ingenieria comercial administracion de empresas marketing o carreras afines experiencia como supervisor de ventas en empresas comerciales del sector consumo masivo manejo de microsoft office word excel powerpoint experiencia en manejo de rutas de ventas cartera de clientes y cobranzas principales funciones desarrollar y ejecutar objetivos del plan de ventas seguimiento a la gestion de ventas cartera y cobranzas de los clientes de la ffvv evaluar y desarrollar el desempeno de la ffvv elaborar y presentar reportes de ventas y cobranzas competencias proactividad gestion de recursos direccion de personas ejecutividad ofrecemos remuneracion competitiva acorde a las responsabilidades oportunidades de desarrollo profesional trabajo dinamico y con desafios constantes sueldo fijo mas comisiones las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Supervisor(a) de Ventas - Masivos (Canal Minorista) - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692940/Supervisor(a)-de-Ventas---Masivos-(Canal-Minorista)---Santa-Cruz.html?searchId=1546400657&page=1
Acricolor,686686,"Santa Cruz de la Sierra, Bolivia",Marketing y Ventas ,No Declarado ,10 Diciembre 2018,09 Enero 2019,si eres un profesional proactivo te entusiasmas por los desafios tienes ambicion de exito ganas de crecer personal y profesionalmente buscas mas que experiencia laboral sino sonar aprender mas y ser mejor postulate a nuestro requerimiento para el cargo de encargado de ventas corporativassede santa cruzrequisitos formacion en ingenieria comercial marketing administracion o ramas afines experiencia minima de 2 anos en cargos similares preferentemente en empresas de consumo masivo experiencia en manejo de cartera de clientes corporativos conocimientos de ms office dominio del excel word powerpoint poseer medio de transporte propio disponibilidad inmediatacompetencias requeridas proactividad orientacion a clientes orientacion a resultados trabajo en equipolas personas interesadas favor enviar su curriculum vitae incluyendo carta de presentacion y pretension salarial por trabajopolisbo,Encargado(a) de Ventas Corporativas - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/686686/Encargado(a)-de-Ventas-Corporativas---Santa-Cruz.html?searchId=1546400657&page=1
Pollo Campeón,692848,"Santa Cruz de la Sierra, Bolivia",Ingeniería ,No Declarado ,10 Diciembre 2018,09 Enero 2019,empresa gastronomica requiere contratar un profesional calificado para desempenarse comojefe de operacionesrequisitos ing industrial de procesos o en alimentos con titulo de provision nacional conocimientos y experiencia en bpmqaqchaccp y otros dominio de paquetes office y excel avanzado minimo 3 anos de experiencia comprobable licencia de conducir disponibilidad de horario para trabajar en fines de semana y dias feriados actitud proactiva en su desempeno elevado sentido de compromiso honestidad y responsabilidad supervisar las funciones de todo el personal a su cargolas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Jefe de Operaciones,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692848/Jefe-de-Operaciones.html?searchId=1546400657&page=1
Sedib S.R.L.,692794,"Santa Cruz de la Sierra, Bolivia",Marketing y Ventas ,No Declarado ,10 Diciembre 2018,09 Enero 2019,empresa del rubro tecnologia  masivo requiere personal para marketing requisitos formacion universitaria yo tecnica experiencia trabajos similares conocimientoshabilidades buena presentacion personal disponibilidad inmediata disponibilidad de tiempo completo capacidad de trabajo bajo presion capacidad de trabajo en equipo flexibilidad de horarios beneficios que ofrece sueldo fijo bonos comisiones caja afp etc estabilidad laboral buen ambiente de trabajo vacaciones  las personas interesadas enviar curriculum vitae  hoja de vida fotografia actualizada	 carta de presentacion pretension salarial las personas interesadas que cumplan con el perfil enviar la documentacion solicitada por trabajopolisbo,Personal para Marketing,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692794/Personal-para-Marketing.html?searchId=1546400657&page=1
HANSA Ltda.,686672,"Santa Cruz de la Sierra, Bolivia","Atención al Cliente,Marketing y Ventas ",No Declarado ,10 Diciembre 2018,09 Enero 2019,la division consumo  pharma de hansa ltda busca incorporar a su equipo de trabajo un ejecutivo de ventas  canal farmaceuticoeducacionlicenciatura en carreras de ingenieria comercial administracion de empresas yo bioquimica farmaceuticaformacion conocimiento de paquetes informaticos ms office  manejo de excel comprobado conocimiento en ventas y negociacion experiencia experiencia minima de 3 anos en el cargo experiencia en ventas en el canal farmacia y cadenas de farmacias experiencia de manejo de clientes del rubrohabilidades habilidad y facilidad para entablar relaciones comerciales y negociacion en ventas elevados principios morales respeto honradez honestidad sinceridad y compromiso responsabilidad disciplina y perseverancia tolerancia a la presion trabajo en equipo y de generar un ambiente de trabajo positivo proactividad y metodologiarequisitos para ser parte de la seleccioncontar con garantias personales bien inmueble  las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Ejecutivo(a) de Ventas - Canal Farmacéutico,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/686672/Ejecutivo(a)-de-Ventas---Canal-Farmacéutico.html?searchId=1546400657&page=1
Human Value,692879,"Santa Cruz de la Sierra, Bolivia","Atención al Cliente,Marketing y Ventas ",No Declarado ,10 Diciembre 2018,09 Enero 2019,nuestro cliente empresa lider en el rubro de masivos busca incorporar a su equipo de trabajo un profesional para el cargo detrade marketing formacion profesional titulado en ing comercial marketing administracion de empresas o carreras afinesexperiencia de 3 anos en puestos similares en empresas de consumo masivo liderando equipos de reponedores desarrollar los canales de distribucion analizar informacion comercial y hacer seguimiento control de resultados control de punto de ventalas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Trade Marketing,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692879/Trade-Marketing.html?searchId=1546400657&page=1
Grupo Empresarial Lafuente,692876,"Santa Cruz de la Sierra, Bolivia",Inmobiliaria ,No Declarado ,10 Diciembre 2018,09 Enero 2019,nuestra empresa casa mia desea incorporar a su equipo de trabajo oficial de ventas requisitos experiencia en ventas conocimientos de microsoft office  habilidad de comunicacion y negociacion capacidad de planificacion y organizacion atencion al detalle capacidad de trabajo en equipo orientado a los resultados disponibilidad de tiempo completo ofrecemos sueldo basico mas variable buen ambiente de trabajo todos los beneficios de ley invitamosa quienes reunan los requisitos solicitados enviarnos su hoja de vida actualizada y pretension salarial por la pagina de trabajopolisbo,Oficial de Ventas,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692876/Oficial-de-Ventas.html?searchId=1546400657&page=1
Banco Económico S.A.,686453,"Santa Cruz de la Sierra, Bolivia",Banca y Finanzas ,No Declarado ,10 Diciembre 2018,09 Enero 2019, analista de gestion de seguridad de la informacionsanta cruzobjetivo del cargofortalecer la gestion de la seguridad de la informacion monitoreando los controles implementados a los sistemas tecnologicos y al manejo de la informacion previniendo riesgos inherentes promoviendo la difusion de una cultura de seguridad de la informacion en el marco de la normativa vigenterequisitos de formacion y experiencia titulados en ingenieria de sistemas yo ramas afines conocimiento de estandares de seguridad de la informacion iso 27001 pci dss cobit itil experiencia en cargos similares  ingles intermedio competencias personales actitud de servicio capacidad analitica trabajo en equipo tolerancia a la presion iniciativa  proactividadte ofrecemos ambiente de trabajo dinamico y cooperativo oportunidades de crecimiento profesional y capacitacion constante programas de bienestar laboral para funcionarios  las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Analista de Gestión de Seguridad de la Información - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/686453/Analista-de-Gestión-de-Seguridad-de-la-Información---Santa-Cruz.html?searchId=1546400657&page=1
Audioprot S.R.L.,684157,"Cochabamba, Bolivia","Medicina y Salud,Técnico ",No Declarado ,10 Diciembre 2018,09 Enero 2019,empresa lider en rehabilitacion auditiva y equipos de diagnostico requiere  tecnico medio en electromedicina o electronica  requisitos tecnico medio en electronica electromedicina yo ramas afines persona proactiva y responsable experiencia de 2 o mas anos experiencia con equipos medicos  conocimientos solidos en microelectronica dominio tecnico del idioma ingles  disponibilidad para realizar viajes al interior como exterior del pais  capacidad de trabajo bajo presion manejo de personal y trabajo en equipo flexibilidad de horarios y disponibilidad para eventuales trabajos sobre horas habilidades interpersonales y de organizacion ofrecemos se ofrece remuneracion segun responsabilidad del cargo y experiencia estabilidad laboral excelente ambiente de trabajo capacitaciones fuera del pais enviar su hoja de vida indispensablemente con fotografia actualizada carta de postulacion y pretension salarial por trabajopolisbo,Técnico Medio en Electromedicina o Electrónica,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/684157/Técnico-Medio-en-Electromedicina-o-Electrónica.html?searchId=1546400657&page=1
Brinks Bolivia S.A.,692868,"Tarija, Bolivia","Atención al Cliente,Banca y Finanzas ",No Declarado ,10 Diciembre 2018,09 Enero 2019,brinks bolivia sa  lider internacional en soluciones innovadoras en la gestion segura de valores comprometida con la calidad y las mejores practicas mundiales personal de servicio de atencion en caja base tarija objetivo del cargoatender los servicios relacionados a la atencion del cliente y procesamiento de efectivo brindando un servicio eficiente seguro y adecuado bajo los estandares de etica e integridad cumpliendo requerimientos y procedimientos establecidos por la compania que necesitas para postularte a este cargo tener una formacion en carreras de ciencias contables administrativas financieras  o ramas afines a nivel auxiliar tecnico o superior  tener experiencia en el manejo de efectivo y atencion al cliente minimo 6 meses contar con la libreta de servicio militar obligatorio para varones que valoramos orientacion de servicio de atencion al cliente facilidad de aprendizaje concentracion y dinamismo te ofrecemos la posibilidad de hacer una carrera profesional dentro de una compania internacional tener un salario acorde al mercado y gozar de estabilidad laboral un buen ambiente laboral y trabajo desafiante esta es la oportunidad que estabas esperando envia tu curriculum vitae y carta de presentacion indicando tu pretension salarial por trabajopolisbo,Personal de Servicio de Atención en Caja - Tarija,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692868/Personal-de-Servicio-de-Atención-en-Caja---Tarija.html?searchId=1546400657&page=1
Banco para el Fomento a las Iniciativas Económicas S.A.,683441,"Trinidad, Bolivia","Administración y Oficina,Banca y Finanzas ",No Declarado ,10 Diciembre 2018,09 Enero 2019,te invitamos a ser parte de nuestra comunidad que se destaca por sus valores integridad y conciencia social postulandote al cargo de  cajerosede trinidad0612018 objetivo del cargola persona elegida sera responsable de efectuar atencion en ventanilla realizando operaciones de ingreso salida y custodia de efectivo y demas documentos de valor a fin de atender los requerimientos de clientes usuarios y trabajadoresas de banco fie orientando a los mismos sobre el portafolio de productos y servicios que ofrece la institucion requisitos minimos de postulacion grado de formacion tecnico superior en administracion de empresas ingenieria comercial o ramas afines deseable 9 meses de experiencia especifica en cargos de similar responsabilidad y complejidad en entidades  financieras no excluyente principales funciones recibir y verificar cheques de losas clientes y usuarios verificando que los mismos cumplan los requisitos establecidos para su aceptacion a fin de garantizar el cumplimiento de la normativa vigente verificar la exactitud y autenticidad de los montos de dinero recibidos por los productos y servicios que ofrece banco fie conciliandolos con los registros de los sistemas correspondientes a fin de garantizar el optimo desarrollo de los procesos ejecutar las tareas de cuadre de la caja a su cargo y presenciar los arqueos que se realicen a la misma por auditores internos externos y por personal autorizado en la normativa vigente a fin de coadyuvar con los procedimientos establecidos entregar y recibir material monetario a y de otros cajeros verificando la exactitud de montos y autenticidad de los mismos asi como generar el registro correspondiente a fin de promover la optimizacion de los recursos y operativa diaria de la agencia procesar el material monetario para la carga de cajeros automaticos y para la operativa de deposito de encaje legal a fin de coadyuvar dichos procedimientos cumpliendo con los plazos y terminos establecidos ejecutar los protocolos de atencion y servicio al cliente dando cumplimiento a los terminos establecidos a fin e coadyuvar con las actividades de promocion e imagen de la agencia coadyuvar con el cumplimiento normativo asociado a tiempos de atencion en cajas a fin de brindar una atencion oportuna y de calidad ejecutar el llenado de formularios uif de aquellas transacciones que correspondan de acuerdo a norma vigente establecida por el ente regulador los interesados por favor enviar su hoja de vida con pretension salarial por trabajopolisbo,Cajero(a) - Trinidad,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/683441/Cajero(a)---Trinidad.html?searchId=1546400657&page=1
Human Value S.R.L.,692817,"Santa Cruz de la Sierra, Bolivia",Marketing y Ventas ,De Bs. 10.000 a Bs. 14.999 ,10 Diciembre 2018,09 Enero 2019,ejecutivo de cuentas corporativasrequisitos estudios universitarios en ingenieria comercial comunicacion marketing o carreras afines experiencia previa de trabajo en agencias de publicidad experiencia manejando cartera de clientes corporativos manejo de redes sociales medios digitales manejo de office especialmente outlook excel word y powerpointlas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Ejecutivo(a) de Cuentas Corporativas,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692817/Ejecutivo(a)-de-Cuentas-Corporativas.html?searchId=1546400657&page=1
NIBOL,692801,"Santa Cruz de la Sierra, Bolivia",Marketing y Ventas ,No Declarado ,10 Diciembre 2018,09 Enero 2019,pasante para el area comercialrequisitos de formacion y experiencia formacion en carreras administrativas o comerciales experiencia en atencion al cliente conocimientos de aplicaciones microsoft office word excel powerpointcompetencias orientacion de servicio al cliente proactividad orden y claridad orientacion a resultados comunicacion efectivalas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae con su carta de presentacion por trabajopolisbo,Pasante para el Área Comercial,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692801/Pasante-para-el-Área-Comercial.html?searchId=1546400657&page=1
Importante Empresa Comercial,692789,"Santa Cruz de la Sierra, Bolivia",Recursos Humanos ,No Declarado ,10 Diciembre 2018,09 Enero 2019,la division automotriz  hansa ltda busca incorporar a su equipo de trabajo a un profesional que cumpla con el siguiente perfilreferente de recursos humanossede santa cruzformacion formacion en administracion de empresas o psicologia postgrado en gestion de talento humano o recursos humanos experiencia minima de 3 anos en cargos similares  experiencia en procesos de reclutamiento y seleccion de personal gestion de procesos de induccion de personal gestion de calidad y administracion gestion de desarrollo del personal evaluacion de desempeno y clima laboral capacitacion y desarrollocompetencias requeridas para el puesto capacidad de coordinacion y trabajo en equipo disposicion para asumir responsabilidades comunicacion asertiva y orientacion al cliente capacidad de autogestion y liderazgo trabajo bajo presion  las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Referente de Recursos Humanos - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692789/Referente-de-Recursos-Humanos---Santa-Cruz.html?searchId=1546400657&page=1
Cerveya SRL,685316,"Trinidad, Bolivia",Administración y Oficina ,No Declarado ,10 Diciembre 2018,09 Enero 2019,tiendasya la cadena de tiendas especializada en bebidas mas grande de bolivia busca incorporar a su equipo de trabajo a un encargado de tiendabase trinidad perfil carrera tecnica o licenciatura comercial administracion de empresas industrial yo ramas afines manejo a nivel intermedio de herramientas de microsoft office excel word powerpoint e internet experiencia en atencion al cliente arqueo de cajas no menor a 2 anos contar con gran dinamismo buena comunicacion responsabilidad e integridad funciones principales atencion al cliente  ventas arqueo de cajas diarios asegurar el correcto abastecimiento de los pedidos de reposicion de inventarios de la sucursal asignada controlar inventario orden y limpieza te ofrecemos ambiente laboral agradable e informal oportunidades de desarrollo estabilidad laboral las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Encargado(a) de Tienda - Trinidad,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/685316/Encargado(a)-de-Tienda---Trinidad.html?searchId=1546400657&page=1
Crown LTDA,685240,"La Paz, Bolivia",Dirección y Gerencia ,No Declarado ,10 Diciembre 2018,09 Enero 2019,crown requiere contratar un profesional de primer nivel para el cargo de gerente regionalsede la paz objetivo del cargoliderar y gestionar toda actividad comercial enfatizando estrategias corporativas que puedan satisfacer las proyecciones y objetivos comerciales de la empresa requisitos profesional con licenciatura en ciencias administrativas financieras o de ingenieria  cursos de especializacion en ventas marketing o afines al cargo experiencia general de 8 anos en cargos comerciales  experiencia especifica de 6 anos en cargos similares experiencia en analisis comercial conocimientos del mercado automotriz en el pais solido conocimiento de tecnicas de posicionamiento de mercado dominio del idioma ingles licencia de conducir competencias  enfoque a resultados capacidad de organizacion y planificacion alto sentido de responsabilidad capacidad para dirigir grupos de trabajo  capacidad de negociacion y resolucion de conflictos funciones principales definir estrategias comerciales para cumplir con objetivos de la empresa realizar diagnosticos periodicos del nivel de ventas y del mercado automotriz definir planes de accion de acuerdo al comportamiento del mercado elaborar politicas de comercializacion en coordinacion con gerencia general establecer relaciones de largo plazo con potenciales clientes representar a la empresa en acciones encomendadas por gerencia general  ofrecemos salario competitivo y mejorado por logro de objetivos oportunidades de perfeccionamiento profesional disposicion de todas las herramientas de trabajo necesarias para el cargo sistema de bonificacion de acuerdo a resultados buen ambiente de trabajo las personas interesadas deberan enviar su carta de presentacion senalando su pretension salarial el cargo de referencia y curriculum vitae por trabajopolisbo,Gerente Regional - La Paz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/685240/Gerente-Regional---La-Paz.html?searchId=1546400657&page=1
Pil Andina S.A.,684824,"La Paz, Bolivia",Marketing y Ventas ,No Declarado ,10 Diciembre 2018,09 Enero 2019,supervisor de ventas  provinciasobjetivo del puestogestion directa de ventas a los clientes contribuyendo a la consecucion de los objetivos trazados en el canal provincias dotando de informacion necesaria a la gerencia comercial para el analisis investigacion y planificacion de estrategias comercialesformacion academicaingenieria comercial ingenieria industrial o licenciatura en administracion de empresasexperiencia tres  anos en empresas de consumo masivo en el area de ventas o mercadeoconocimientos en conocimiento probado del mercado de productos de consumo masivo experiencia de venta en provincias amplio conocimiento del mercado rural solidos conocimientos de microsoft officelas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Supervisor(a) de Ventas - Provincias,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/684824/Supervisor(a)-de-Ventas---Provincias.html?searchId=1546400657&page=1
Estetic Spa Medic,685325,"Santa Cruz de la Sierra, Bolivia","Atención al Cliente,Marketing y Ventas ",De Bs. 2.060 a Bs. 2.999 ,10 Diciembre 2018,09 Enero 2019,estetic spa medic desea incorporar a su equipo una persona dinamica y creativa para el puesto de disenadora grafica requisitos egresada o estudiante de ultimo ano de diseno grafico marketing publicidad  o ramas afines conocimiento en diseno grafico para elaboracion de artes publicitarios manejo de paquete de diseno photoshop adobe illustrator  conocimiento y experiencia en manejo de redes sociales facebook whatsapp entre otras conocimiento en ventas y atencion al cliente experiencia laboral minima de 1 ano buena redaccion y ortografia creatividad e innovacion disponibilidad inmediata funciones elaboracion de artes publicitarios atencion al cliente y soporte en ventas competencias proactiva y creativa comunicacion asertiva vocacion comercial capacidad de trabajar en equipo y bajo presion responsabilidad se ofrece remuneracion acorde al cargo buen ambiente de trabajo estabilidad laboral las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Diseñadora(or) Gráfica(o),https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/685325/Diseñadora(or)-Gráfica(o).html?searchId=1546400657&page=1
Banco Pyme Ecofuturo S.A.,692394,"Sucre, Bolivia",Banca y Finanzas ,No Declarado ,10 Diciembre 2018,09 Enero 2019,gestor de cobranzasucursal chuquisaca  agencia camargo el objetivo del cargo esgestionar analizar y recuperar la cartera castigada asi como realizar seguimiento a los procesos legales de recuperacion pendientes de gestiones pasadas de esta cartera para el logro de las metas de cobranza definidas  requisitos egresado o titulado de las carreras economicas financieras yo derecho experiencia minima de un ano en cargos de similar complejidad se valorara experiencia en entidades financieras los conocimientos requeridos son estrategias de cobranza judicial y extrajudicial negociacion y recuperacion de creditos se valorara positivamente licencia para conducir vehiculo yo motocicleta las competencias asociadas al cargo son analisis financiero atencion al cliente trabajo en equipo negociacion ventas analisis y solucion de problemas capacidad de organizacion y planificacion proactividad e iniciativa altos valores eticos y morales las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Gestor(a) de Cobranza (Sucursal: Chuquisaca),https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692394/Gestor(a)-de-Cobranza--(Sucursal--Chuquisaca).html?searchId=1546400657&page=1
